ncicId,Icd,Icd2,InconsistentFor,Sex,SexConsistency,LowerAgeLimit,UpperAgeLimit,AgeConsistency,RareDisease,PromptRare,UnderlyingCauseUse,PromptUc,NationalExtension,YearStart,YearEnd,DateIn,UserIn,DateOut,UserOut,Comments
6042,"P035",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6043,"P036",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6044,"P038",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6045,"P039",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6046,"P040",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6047,"P041",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6048,"P042",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6049,"P043",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6050,"P044",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6051,"P045",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6052,"P046",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6053,"P048",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6054,"P049",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6055,"P050",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6056,"P051",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6057,"P052",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6058,"P059",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6059,"P070",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6060,"P071",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6061,"P072",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6062,"P073",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6063,"P080",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6064,"P081",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6065,"P082",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6066,"P100",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6067,"P101",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6068,"P102",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6069,"P103",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6070,"P104",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6071,"P108",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6072,"P109",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6073,"P110",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6074,"P111",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6075,"P112",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6076,"P113",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6077,"P114",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6078,"P115",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6079,"P119",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6080,"P120",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6081,"P121",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6082,"P122",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6083,"P123",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6084,"P124",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6085,"P128",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6086,"P129",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6087,"P130",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6088,"P131",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6089,"P132",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6090,"P133",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6091,"P134",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6092,"P138",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6093,"P139",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6094,"P140",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6095,"P141",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6096,"P142",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6097,"P143",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6098,"P148",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6099,"P149",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6100,"P150",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6101,"P151",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6102,"P152",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6103,"P153",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6104,"P154",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6105,"P155",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6106,"P156",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6107,"P158",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6108,"P159",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6109,"P200",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6110,"P201",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6111,"P209",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6112,"P210",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6113,"P211",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6114,"P219",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6115,"P220",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6116,"P221",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6117,"P228",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6118,"P229",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6119,"P230",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6120,"P231",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6121,"P232",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6122,"P233",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6123,"P234",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6124,"P235",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6125,"P236",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6126,"P238",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6127,"P239",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6128,"P240",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6129,"P241",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6130,"P242",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6131,"P243",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6132,"P248",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6133,"P249",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6134,"P250",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6135,"P251",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6136,"P252",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6137,"P253",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6138,"P258",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6139,"P260",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6140,"P261",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6141,"P268",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6142,"P269",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6143,"P270",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6144,"P271",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6145,"P278",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6146,"P279",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6147,"P280",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6148,"P281",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6149,"P282",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6150,"P283",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6151,"P284",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6152,"P285",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6153,"P288",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6154,"P289",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6155,"P290",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6156,"P291",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6157,"P292",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6158,"P293",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6159,"P294",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6160,"P298",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6161,"P299",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6162,"P350",,,"9","9","9999","9999","9","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6163,"P351",,,"9","9","9999","9999","9","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6164,"P352",,,"9","9","9999","9999","9","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6165,"P353",,,"9","9","9999","9999","9","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6166,"P354",,,"9","9","9999","9999","9","Y",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6167,"P358",,,"9","9","9999","9999","9","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6168,"P359",,,"9","9","9999","9999","9","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6169,"P360",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6170,"P361",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6171,"P362",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6172,"P363",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6173,"P364",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6174,"P365",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6175,"P368",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6176,"P369",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6177,"P370",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6178,"P371",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6179,"P372",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6180,"P373",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6181,"P374",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6182,"P375",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6183,"P378",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6184,"P379",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6185,"P38",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6186,"P390",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6187,"P391",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6188,"P392",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6189,"P393",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6190,"P394",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6191,"P398",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6192,"P399",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6193,"P500",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6194,"P501",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6195,"P502",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6196,"P503",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6197,"P504",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6198,"P505",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6199,"P508",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6200,"P509",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6201,"P510",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6202,"P518",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6203,"P519",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6204,"P520",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6205,"P521",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6206,"P522",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6207,"P523",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6208,"P524",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6209,"P525",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6210,"P526",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6211,"P528",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6212,"P529",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6213,"P53",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6214,"P540",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6215,"P541",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6216,"P542",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6217,"P543",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6218,"P544",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6219,"P545",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6220,"P546",,,"F","M","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6221,"P548",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6222,"P549",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6223,"P550",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6224,"P551",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6225,"P558",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6226,"P559",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6227,"P560",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6228,"P569",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6229,"P570",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6230,"P578",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6231,"P579",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6232,"P580",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6233,"P581",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6234,"P582",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6235,"P583",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6236,"P584",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6237,"P585",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6238,"P588",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6239,"P589",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6240,"P590",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6241,"P591",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6242,"P592",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6243,"P593",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6244,"P598",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6245,"P599",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6246,"P60",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6247,"P610",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6248,"P611",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6249,"P612",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6250,"P613",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6251,"P614",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6252,"P615",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6253,"P616",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6254,"P618",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6255,"P619",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6256,"P700",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6257,"P701",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6258,"P702",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6259,"P703",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6260,"P704",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6261,"P708",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6262,"P709",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6263,"P710",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6264,"P711",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6265,"P712",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6266,"P713",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6267,"P714",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6268,"P718",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6269,"P719",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6270,"P720",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6271,"P721",,,"9","9","d000","y001","M","N",,"Y",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6272,"P722",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6273,"P728",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6274,"P729",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6275,"P740",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
6276,"P741",,,"9","9","d000","y001","M","N",,"N",,0,2019,9999,"2018-09-14 00:00:00","Iris",,,
