Icd,Label,Asterisk,AffectedByInterval,AffectedByStatus,NationalExtension,ActionVar,YearStart,YearEnd,DateIn,UserIn,DateOut,UserOut,Comments
"M4126","Other idiopathic scoliosis, Lumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4127","Other idiopathic scoliosis, Lumbosacral region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4128","Other idiopathic scoliosis, Sacral and sacrococcygeal region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4129","Other idiopathic scoliosis, Site unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M413","Thoracogenic scoliosis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4130","Thoracogenic scoliosis, Multiple sites in spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4131","Thoracogenic scoliosis, Occipito-atlanto-axial region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4132","Thoracogenic scoliosis, Cervical region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4133","Thoracogenic scoliosis, Cervicothoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4134","Thoracogenic scoliosis, Thoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4135","Thoracogenic scoliosis, Thoracolumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4136","Thoracogenic scoliosis, Lumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4137","Thoracogenic scoliosis, Lumbosacral region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4138","Thoracogenic scoliosis, Sacral and sacrococcygeal region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4139","Thoracogenic scoliosis, Site unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M414","Neuromuscular scoliosis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4140","Neuromuscular scoliosis, Multiple sites in spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4141","Neuromuscular scoliosis, Occipito-atlanto-axial region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4142","Neuromuscular scoliosis, Cervical region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4143","Neuromuscular scoliosis, Cervicothoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4144","Neuromuscular scoliosis, Thoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4145","Neuromuscular scoliosis, Thoracolumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4146","Neuromuscular scoliosis, Lumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4147","Neuromuscular scoliosis, Lumbosacral region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4148","Neuromuscular scoliosis, Sacral and sacrococcygeal region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4149","Neuromuscular scoliosis, Site unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M415","Other secondary scoliosis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4150","Other secondary scoliosis, Multiple sites in spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4151","Other secondary scoliosis,Occipito-atlanto-axial region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4152","Other secondary scoliosis, Cervical region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4153","Other secondary scoliosis, Cervicothoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4154","Other secondary scoliosis, Thoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4155","Other secondary scoliosis, Thoracolumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4156","Other secondary scoliosis, Lumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4157","Other secondary scoliosis, Lumbosacral region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4158","Other secondary scoliosis, Sacral and sacrococcygeal region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4159","Other secondary scoliosis, Site unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M418","Other forms of scoliosis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4180","Other forms of scoliosis, Multiple sites in spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4181","Other forms of scoliosis, Occipito-atlanto-axial region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4182","Other forms of scoliosis, Cervical region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4183","Other forms of scoliosis, Cervicothoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4184","Other forms of scoliosis, Thoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4185","Other forms of scoliosis, Thoracolumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4186","Other forms of scoliosis, Lumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4187","Other forms of scoliosis, Lumbosacral region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4188","Other forms of scoliosis, Sacral and sacrococcygeal region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4189","Other forms of scoliosis, Site unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M419","Scoliosis, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4190","Scoliosis, unspecified, Multiple sites in spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4191","Scoliosis, unspecified, Occipito-atlanto-axial region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4192","Scoliosis, unspecified, Cervical region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4193","Scoliosis, unspecified, Cervicothoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4194","Scoliosis, unspecified, Thoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4195","Scoliosis, unspecified, Thoracolumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4196","Scoliosis, unspecified, Lumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4197","Scoliosis, unspecified, Lumbosacral region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4198","Scoliosis, unspecified, Sacral and sacrococcygeal region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4199","Scoliosis, unspecified, Site unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M420","Juvenile osteochondrosis of spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4200","Juvenile osteochondrosis of spine, Multiple sites in spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4201","Juvenile osteochondrosis of spine, Occipito-atlanto-axial region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4202","Juvenile osteochondrosis of spine, Cervical region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4203","Juvenile osteochondrosis of spine, Cervicothoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4204","Juvenile osteochondrosis of spine, Thoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4205","Juvenile osteochondrosis of spine, Thoracolumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4206","Juvenile osteochondrosis of spine, Lumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4207","Juvenile osteochondrosis of spine, Lumbosacral region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4208","Juvenile osteochondrosis of spine, Sacral and sacrococcygeal region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4209","Juvenile osteochondrosis of spine, Site unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M421","Adult osteochondrosis of spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4210","Adult osteochondrosis of spine, Multiple sites in spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4211","Adult osteochondrosis of spine, Occipito-atlanto-axial region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4212","Adult osteochondrosis of spine, Cervical region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4213","Adult osteochondrosis of spine, Cervicothoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4214","Adult osteochondrosis of spine, Thoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4215","Adult osteochondrosis of spine, Thoracolumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4216","Adult osteochondrosis of spine, Lumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4217","Adult osteochondrosis of spine, Lumbosacral region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4218","Adult osteochondrosis of spine, Sacral and sacrococcygeal region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4219","Adult osteochondrosis of spine, Site unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M429","Spinal osteochondrosis, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4290","Spinal osteochondrosis, unspecified, Multiple sites in spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4291","Spinal osteochondrosis, unspecified, Occipito-atlanto-axial region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4292","Spinal osteochondrosis, unspecified, Cervical region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4293","Spinal osteochondrosis, unspecified, Cervicothoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4294","Spinal osteochondrosis, unspecified, Thoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4295","Spinal osteochondrosis, unspecified, Thoracolumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4296","Spinal osteochondrosis, unspecified, Lumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4297","Spinal osteochondrosis, unspecified, Lumbosacral region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4298","Spinal osteochondrosis, unspecified, Sacral and sacrococcygeal region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4299","Spinal osteochondrosis, unspecified, Site unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M430","Spondylolysis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4300","Spondylolysis, Multiple sites in spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4301","Spondylolysis, Occipito-atlanto-axial region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4302","Spondylolysis, Cervical region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4303","Spondylolysis, Cervicothoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4304","Spondylolysis, Thoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4305","Spondylolysis, Thoracolumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4306","Spondylolysis, Lumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4307","Spondylolysis, Lumbosacral region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4308","Spondylolysis, Sacral and sacrococcygeal region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4309","Spondylolysis, Site unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M431","Spondylolisthesis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4310","Spondylolisthesis, Multiple sites in spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4311","Spondylolisthesis, Occipito-atlanto-axial region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4312","Spondylolisthesis, Cervical region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4313","Spondylolisthesis, Cervicothoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4314","Spondylolisthesis, Thoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4315","Spondylolisthesis, Thoracolumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4316","Spondylolisthesis, Lumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4317","Spondylolisthesis, Lumbosacral region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4318","Spondylolisthesis, Sacral and sacrococcygeal region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4319","Spondylolisthesis, Site unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M432","Other fusion of spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4320","Other fusion of spine, Multiple sites in spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4321","Other fusion of spine, Occipito-atlanto-axial region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4322","Other fusion of spine, Cervical region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4323","Other fusion of spine, Cervicothoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4324","Other fusion of spine, Thoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4325","Other fusion of spine, Thoracolumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4326","Other fusion of spine, Lumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4327","Other fusion of spine, Lumbosacral region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4328","Other fusion of spine, Sacral and sacrococcygeal region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4329","Other fusion of spine, Site unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M433","Recurrent atlantoaxial subluxation with myelopathy",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4330","Recurrent atlantoaxial subluxation with myelopathy, Multiple sites in spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4331","Recurrent atlantoaxial subluxation with myelopathy, Occipito-atlanto-axial region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4332","Recurrent atlantoaxial subluxation with myelopathy, Cervical region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4333","Recurrent atlantoaxial subluxation with myelopathy, Cervicothoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4334","Recurrent atlantoaxial subluxation with myelopathy, Thoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4335","Recurrent atlantoaxial subluxation with myelopathy, Thoracolumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4336","Recurrent atlantoaxial subluxation with myelopathy, Lumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4337","Recurrent atlantoaxial subluxation with myelopathy, Lumbosacral region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4338","Recurrent atlantoaxial subluxation with myelopathy, Sacral and sacrococcygeal region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4339","Recurrent atlantoaxial subluxation with myelopathy, Site unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M434","Other recurrent atlantoaxial subluxation",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4340","Other recurrent atlantoaxial subluxation, Multiple sites in spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4341","Other recurrent atlantoaxial subluxation, Occipito-atlanto-axial region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4342","Other recurrent atlantoaxial subluxation, Cervical region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4343","Other recurrent atlantoaxial subluxation, Cervicothoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4344","Other recurrent atlantoaxial subluxation, Thoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4345","Other recurrent atlantoaxial subluxation, Thoracolumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4346","Other recurrent atlantoaxial subluxation, Lumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4347","Other recurrent atlantoaxial subluxation, Lumbosacral region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4348","Other recurrent atlantoaxial subluxation, Sacral and sacrococcygeal region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4349","Other recurrent atlantoaxial subluxation, Site unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M435","Other recurrent vertebral subluxation",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4350","Other recurrent vertebral subluxation, Multiple sites in spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4351","Other recurrent vertebral subluxation, Occipito-atlanto-axial region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4352","Other recurrent vertebral subluxation, Cervical region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4353","Other recurrent vertebral subluxation, Cervicothoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4354","Other recurrent vertebral subluxation, Thoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4355","Other recurrent vertebral subluxation, Thoracolumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4356","Other recurrent vertebral subluxation, Lumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4357","Other recurrent vertebral subluxation, Lumbosacral region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4358","Other recurrent vertebral subluxation, Sacral and sacrococcygeal region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4359","Other recurrent vertebral subluxation, Site unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M436","Torticollis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4360","Torticollis, Multiple sites in spine",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4361","Torticollis, Occipito-atlanto-axial region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4362","Torticollis, Cervical region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4363","Torticollis, Cervicothoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4364","Torticollis, Thoracic region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4365","Torticollis, Thoracolumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4366","Torticollis, Lumbar region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4367","Torticollis, Lumbosacral region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"M4368","Torticollis, Sacral and sacrococcygeal region",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
